RecipeId,Barcode,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,Images,RecipeCategory,Keywords,RecipeIngredientQuantities,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings,RecipeYield,RecipeInstructions,extracted_image_urls,extracted_ingredients
278.0,*278*,Greek Spinach Triangles,1533.0,Dancer,PT1H,PT1H5M,PT2H5M,1999-09-13T03:48:00Z,Make and share this Greek Spinach Triangles recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/8/picOW6aES.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/8/picbzDHRh.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/8/pic7y4ItK.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/8/picxXGtum.jpg"")",Vegetable,"c(""Greek"", ""European"", ""Weeknight"", ""For Large Groups"", ""Oven"", ""< 4 Hours"")","c(""20"", ""2"", ""1"", ""8"", ""1/4"", ""1/2"", ""1"", ""1"")","c(""frozen spinach"", ""eggs"", ""onion"", ""cream cheese"", ""pepper"", ""feta cheese"", ""butter"", ""margarine"", ""phyllo pastry"")",5.0,15.0,163.2,8.4,4.4,26.3,264.6,18.0,1.0,0.6,4.0,50.0,,"c(""* To cut calories, you can use butter-flavored cooking spray in place of the  butter."", ""Cook spinach according to directions; drain well."", ""Mix spinach, eggs, onion, cream cheese, pepper and feta cheese together."", ""Refrigerate mixture at least 1 hour."", ""Open package of phyllo pastry; cut a strip 2\"" wide, cutting through all layers."", ""Cover remaining dough with a damp cloth to prevent cracking."", ""Separate dough so that you have 2 sheets for each triangle."", ""Brush the dough with melted butter."", 
""Put 1 rounded teaspoon of spinach mixture at the top of the strip."", ""Fold pastry over like folding a flag."", ""Place on well-buttered baking sheet; brush top with butter."", ""Bake at 375 degrees Fahrenheit  for 20 minutes."", ""Serve warm."", ""To freeze the triangles before cooking, butter both sides of triangle and wrap well."", ""Bake when needed."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/8/picOW6aES.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/8/picbzDHRh.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/8/pic7y4ItK.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/27/8/picxXGtum.jpg']","['frozen spinach', 'eggs', 'onion', 'cream cheese', 'pepper', 'feta cheese', 'butter', 'margarine', 'phyllo pastry']"
324.0,*324*,Cheesy Stuffed Acorn Squash,1545.0,Nancy Van Ess,PT44M,PT10M,PT54M,1999-09-08T10:43:00Z,"Great vegetarian version of stuffed acorn squash, full of stuff most people would have in the fridge.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/4/pickoJlvD.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/4/pic7zydiv.jpg"")",Vegetable,"c(""Low Protein"", ""Weeknight"", ""< 60 Mins"", ""Oven"")","c(""1"", ""2"", ""2"", ""1/2"", ""1/4"", ""2"", ""2"", ""1/2"", ""1/2"", ""1"", ""1/4"")","c(""acorn squash"", ""butter"", ""onions"", ""broccoli floret"", ""mushroom"", ""celery"", ""walnuts"", ""brown sugar"", ""soy sauce"", ""fresh basil"", ""muenster cheese"")",5.0,13.0,304.8,20.8,10.5,44.1,292.5,27.2,4.1,2.2,7.4,2.0,,"c(""Heat oven to 400°F."", ""Cut squash in half and remove the seeds."", ""Rub the cut flesh  with salt and place flesh side down in a baking dish and bake for about 35  minutes."", ""While the squash is baking, sauté onion in butter until clear and add  chopped broccoli florets, mushrooms and celery."", ""Sauté about 4 minutes."", ""Stir in  walnuts and fresh basil, then sprinkle with brown sugar and soy sauce, adjust  seasoning to taste. Toss to mix well."", ""Check baking squash with a fork to see if  it glides through the flesh."", 
""Stuff with vegetable mixture, top with equal  amounts of grated cheese and return to oven for about 5 minutes."", ""NOTES : Baked acorn squash halves stuffed with sautéed broccoli, cheese and  walnuts."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/4/pickoJlvD.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/4/pic7zydiv.jpg']","['acorn squash', 'butter', 'onions', 'broccoli floret', 'mushroom', 'celery', 'walnuts', 'brown sugar', 'soy sauce', 'fresh basil', 'muenster cheese']"
334.0,*334*,Brown Sugar Shortbread,1545.0,Nancy Van Ess,,PT50M,PT50M,1999-09-12T06:08:00Z,Make and share this Brown Sugar Shortbread recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/4/picgJ33Es.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/4/picx936Np.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/4/picqLrEG1.jpg"")",Bar Cookie,"c(""Dessert"", ""Cookie & Brownie"", ""Scottish"", ""European"", ""Christmas"", ""< 60 Mins"", ""For Large Groups"", ""Oven"", ""Easy"")","c(""1"", ""1/2"", ""2 1/4"")","c(""butter"", ""brown sugar"", ""flour"")",5.0,34.0,73.0,4.5,2.8,11.6,32.3,7.7,0.2,2.5,0.7,42.0,,"c(""In a mixing bowl, cream butter and brown sugar."", ""Gradually stir in the flour."", ""Turn onto  a lightly floured surface and knead until smooth, about 3 minutes."", ""Pat into a 1/3\""  thick rectangle measuring 11\"" x8\""."", ""Cut into 2\"" x1\"" strips."", ""Place 1\"" apart on ungreased cookie sheets."", ""Prick with a fork."", ""Bake at 300 degrees Fahrenheit for 25 minutes or until bottom begins to brown."", ""Cool for 5 minutes."", ""Remove to a wire rack to cool completely."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/4/picgJ33Es.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/4/picx936Np.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/4/picqLrEG1.jpg']","['butter', 'brown sugar', 'flour']"
337.0,*337*,Oktoberfest Spinach Strudel,39547.0,Julesong,PT30M,PT40M,PT1H10M,1999-09-13T03:48:00Z,Make and share this Oktoberfest Spinach Strudel recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/7/pictaFl4O.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/7/pichzycet.jpg"")",Vegetable,"c(""German"", ""European"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"", ""2"")","c(""onion"", ""parsley"", ""frozen spinach"", ""fat free parmesan"", ""nutmeg"", ""black pepper"", ""phyllo dough"", ""skim milk"")",2.0,1.0,233.2,4.2,1.2,1.9,453.3,38.9,4.7,4.8,11.1,,,"c(""Simmer onion and parsley in stock until tender; set aside."", ""Cook spinach  according to package directions. Drain, squeezing out excess liquid."", ""Add onion  mixture, bread crumbs, egg white, Parmesan, nutmeg and pepper; mix well."", ""Place  two phyllo sheets on a damp towel on work surface."", ""Work quickly so that phyllo does not dry out."", ""Spread half of spinach mixture along (about 1-inch inside) narrow edge of phyllo and roll up jelly-roll-style."", ""Brush top and sides with skim milk."", ""With sharp knife, cut several slits on top to vent steam."", 
""Place on baking sheet prepared with nonstick spray."", ""Cover with another damp towel while repeating process with last two phyllo sheets and remaining spinach mixture."", ""Bake at 400 degrees Fahrenheit for 25 to 30 minutes until golden brown."", ""Cut each roll into six pieces."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/7/pictaFl4O.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/7/pichzycet.jpg']","['onion', 'parsley', 'frozen spinach', 'fat free parmesan', 'nutmeg', 'black pepper', 'phyllo dough', 'skim milk']"
339.0,*339*,Spinach Phyllo Casserole,39547.0,Julesong,PT45M,PT1H,PT1H45M,1999-09-13T03:48:00Z,The layers of this low-fat phyllo pastry are coated with a mixture of egg whites  and olive oil instead of melted butter.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/9/pic9tB1YH.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/9/picLX0tyP.jpg"")",Vegetable,"c(""Greek"", ""European"", ""Low Cholesterol"", ""Healthy"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1/4"", ""1/4"", ""2"", ""1/2"", ""8"", ""10"", ""7"", ""3"", ""2"")","c(""onion"", ""chicken broth"", ""all-purpose flour"", ""skim milk"", ""low-fat cheddar cheese"", ""fresh spinach"", ""frozen spinach"", ""phyllo pastry"", ""olive oil"")",5.0,4.0,140.6,6.1,1.9,6.3,319.9,8.7,1.1,0.8,12.7,8.0,,"c(""Preheat oven to 375 F (190 C). Saute onions in chicken broth until broth has  evaporated."", ""Stir flour into milk until dissolved."", ""Add to onions and stir  constantly over medium heat until thickened."", ""Blend in cheese until melted."", ""Remove from heat and stir in spinach."", ""Beat 6 egg whites until frothy and blend  into cheese mixture. Pour into a deep casserole dish brushed with olive oil."", ""Whisk together remaining egg white and the olive oil."", ""Blend well."", ""Cut sheets of  phyllo pastry in half."", 
""Top the casserole with one piece of phyllo pastry."", ""Brush  with egg white mixture. Continue layering phyllo sheets, brushing each with the  mixture. Bake for 35 to 45 minutes."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/9/pic9tB1YH.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/9/picLX0tyP.jpg']","['onion', 'chicken broth', 'all-purpose flour', 'skim milk', 'low-fat cheddar cheese', 'fresh spinach', 'frozen spinach', 'phyllo pastry', 'olive oil']"
340.0,*340*,Mango Salsa,1580.0,tristitia,,PT10M,PT10M,1999-09-08T09:27:00Z,Make and share this Mango Salsa recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/34/0/picqV53Ua.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/34/0/picc5L3G2.jpg"")",Sauces,"c(""Fruit"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Free Of..."", ""< 15 Mins"", ""Easy"")","c(""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1/2"")","c(""serrano chili"", ""mango"", ""tamarind pulp"", ""garlic"", ""fresh cilantro"", ""raw red bell pepper"")",5.0,1.0,100.4,0.5,0.1,0.0,5.8,25.8,3.2,21.5,1.3,,2 cups,"c(""mix together all ingredients in a bowl, makes about 2 cups"", ""From: Salsa by Reed Hearon"")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/34/0/picqV53Ua.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/34/0/picc5L3G2.jpg']","['serrano chili', 'mango', 'tamarind pulp', 'garlic', 'fresh cilantro', 'raw red bell pepper']"
346.0,*346*,Potatoes Tapas in Garlic Mayonnaise (Potatoes Aioli),1589.0,kenk1492,PT10M,PT10M,PT20M,1999-08-18T04:44:00Z,"&quot;Tapas, The Little Dishes of Spain&quot; By Penelope Cases Alfred A. Knopf 1986  This book contains more than 200 recipes for tapas. The word &quot;tapa&quot; in  Spanish means top or cover( there are other meanings) Spain has many bars  one for every 120 persons. They are usually small and run by families.  Coffee, water, soft drinks and liquor. They serve food also. They have  the time and ingredients for these small dishes. In the early days tapas  were served on small dishes placed as a cover over drinks. The tapas were  small and sometimes they were free or sold for a small price. Today the  dishes are larger and expensive. (4) recipes of the most commonly found tapas all over Spain","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/34/6/picMPKws7.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/34/6/pic5zJkG5.jpg"")",Potato,"c(""Vegetable"", ""Spanish"", ""European"", ""Low Protein"", ""Low Cholesterol"", ""Free Of..."", ""< 30 Mins"", ""Easy"")","c(""3/4"", ""1/2"", ""3"", ""2"", NA)","c(""salad potatoes"", ""mayonnaise"", ""garlic cloves"", ""parsley"", ""salt"")",5.0,31.0,184.2,9.9,1.5,7.6,215.4,22.8,2.0,2.6,2.2,4.0,,"c(""Boil potatoes in salt water until tender; peel and cut into 3/4 inch  chunks."", ""In a bowl, combine mayonnaise, garlic, and parsley.  (Mayonnaise should be a little thin, dilute with lemon juice or soft vinegar if necessary.)."", ""Fold the potatoes into the sauce gently, season with salt to taste, serve  at room temperature."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/34/6/picMPKws7.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/34/6/pic5zJkG5.jpg']","['salad potatoes', 'mayonnaise', 'garlic cloves', 'parsley', 'salt']"
351.0,*351*,Home-Style Meatballs (Albondigas Caseras),1589.0,kenk1492,PT45M,PT20M,PT1H5M,1999-08-18T04:44:00Z,"The word &quot;tapa&quot; in  Spanish means top or cover (there are other meanings) Spain has many bars - one for every 120 persons. They are usually small and run by families.  Coffee, water, soft drinks and liquor. They serve food also. They have the time and ingredients for these small dishes. In the early days tapas  were served on small dishes placed as a cover over drinks. The tapas were  small and sometimes they were free or sold for a small price. Today the  dishes are larger and expensive. (4) recipes of the most commonly found  tapas all over Spain.","c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/1/picaC0QKB.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/1/pic2gOUjv.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/1/pic5f2vU5.jpg"")",Meat,"c(""Spanish"", ""European"", ""Weeknight"", ""< 4 Hours"")","c(""1/2"", ""1"", ""1/2"", ""3/4"", ""5"", ""2"", ""1/2"", ""2"", ""3/4"", NA, ""3"", ""1"", ""1"", ""1"", ""1/2"", ""3/4"", NA, NA)","c(""beef"", ""pork"", ""garlic cloves"", ""eggs"", ""nutmeg"", ""salt"", ""pepper"", ""flour"", ""olive oil"", ""onion"", ""green pepper"", ""tomatoes"", ""dry white wine"", ""chicken broth"", ""salt"", ""pepper"")",5.0,3.0,3702.5,268.9,97.0,1159.1,6523.8,88.8,9.6,17.5,200.2,,1 batch,"c(""In a bowl, combine the beef, veal, and pork with bread crumbs, 4 cloves of  garlic, the eggs, nutmeg, salt, and pepper."", ""Form into cocktail-size  meatballs. Dust with flour."", ""Saute the meatballs in a casserole with olive oil until well browned on all sides."", ""Add onion, remaining clove of  garlic, and green pepper."", ""Cook until onion is wilted."", ""Add the tomato, wine, broth, salt and pepper."", ""Cover and simmer for 45 minutes."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/1/picaC0QKB.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/1/pic2gOUjv.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/1/pic5f2vU5.jpg']","['beef', 'pork', 'garlic cloves', 'eggs', 'nutmeg', 'salt', 'pepper', 'flour', 'olive oil', 'onion', 'green pepper', 'tomatoes', 'dry white wine', 'chicken broth', 'salt', 'pepper']"
356.0,*356*,Apple Crisp II,1736.0,jinx3218,PT45M,PT50M,PT1H35M,1999-08-28T03:18:00Z,Make and share this Apple Crisp II recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/6/picSnjUsF.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/6/pican5l5e.jpg"")",Dessert,"c(""Apple"", ""Fruit"", ""Low Protein"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1/2"", ""1/2"", ""1/2"", ""1/4"", ""1/8"", ""6"", ""1/4"", ""6"", ""3 -6"", ""1/2"", ""2"")","c(""flour"", ""brown sugar"", ""oatmeal"", ""baking powder"", ""salt"", ""butter"", ""walnuts"", ""cooking apples"", ""sugar"", ""cinnamon"", ""lemon juice"")",5.0,20.0,218.8,9.3,4.6,18.3,92.7,34.2,2.8,23.2,2.0,,12 1/2 cup,"c(""With pastry cutter or steel blade in food processor add flour, brown sugar, oatmeal, baking powder, salt and butter."", ""Process until mixture no longer looks \""floury\""."", ""Add walnuts and process just a second. Set aside."", ""Half and core apples, peeling is up to you."", ""Slice apples."", ""Arrange apple slices in a buttered 9x13 baking dish."", ""Combine sugar (adjust to tartness) and cinnamon."", ""Spread over apples."", ""Sprinkle with lemon juice."", ""Distribute topping over apples."", ""Bake at 350 degrees Fahrenheit for 45 minutes."", 
""Serve warm with whipped cream or ice cream."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/6/picSnjUsF.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/35/6/pican5l5e.jpg']","['flour', 'brown sugar', 'oatmeal', 'baking powder', 'salt', 'butter', 'walnuts', 'cooking apples', 'sugar', 'cinnamon', 'lemon juice']"
371.0,*371*,Hazelnut Shortbread Cookies,1545.0,Nancy Van Ess,PT8H,PT35M,PT8H35M,1999-09-12T06:08:00Z,Make and share this Hazelnut Shortbread Cookies recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/1/picj3MWSO.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/1/picnMLfcO.jpg"")",Dessert,"c(""Cookie & Brownie"", ""Fruit"", ""Nuts"", ""Scottish"", ""European"", ""Christmas"", ""Weeknight"", ""For Large Groups"", ""Oven"", ""Easy"")","c(""2"", ""1"", ""1"", ""3/4"")","c(""flour"", ""hazelnuts"", ""butter"", ""light brown sugar"")",5.0,1.0,111.5,7.5,3.4,13.6,46.4,10.4,0.6,4.6,1.3,36.0,,"c(""Combine flour and hazelnuts."", ""In a large bowl, cream the butter and brown sugar."", ""Gradually blend in the dry ingredients."", ""Cover and chill for 8 hours or  overnight."", ""Preheat oven to 300 degrees Fahrenheit."", ""Lightly grease cookie sheets."", ""On a  floured surface, roll out the dough to a thickness of 1/4\""."", ""Using cookie  cutters, cut out the shapes and place on prepared cookie sheets 1-1/2\"" apart."", ""Bake for 20 to 25 minutes until lightly colored."", ""Transfer to wire racks to cool.""
)","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/1/picj3MWSO.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/1/picnMLfcO.jpg']","['flour', 'hazelnuts', 'butter', 'light brown sugar']"
374.0,*374*,Sweet Potato Pecan Pie,1545.0,Nancy Van Ess,,PT1H5M,PT1H5M,1999-08-30T14:15:00Z,Make and share this Sweet Potato Pecan Pie recipe from Food.com.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/4/picCdWS5O.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/4/picALQI0j.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/4/pic0M10DP.jpg"")",Pie,"c(""Dessert"", ""Potato"", ""Fruit"", ""Vegetable"", ""Nuts"", ""Weeknight"", ""Oven"", ""< 4 Hours"")","c(""1"", ""1/4"", ""14"", ""1"", ""1"", ""1"", ""1/2"", ""1/4"", ""1"", ""1"", ""1"", ""2"", ""2"", ""1"", ""1/2"", ""1"")","c(""sweet potato"", ""butter"", ""margarine"", ""cinnamon"", ""vanilla extract"", ""nutmeg"", ""salt"", ""egg"", ""graham cracker pie crust"", ""egg"", ""dark corn syrup"", ""brown sugar"", ""butter"", ""pecans"")",5.0,7.0,590.0,30.4,10.3,83.5,405.0,73.5,4.2,45.9,9.2,8.0,,"c(""Preheat oven to 425 degrees fahrenheit."", ""With mixer, beat hot yams and butter until smooth."", ""Add condensed milk, cinnamon, orange rind, vanilla extract, nutmeg, salt, and egg; mix well."", ""Pour mixture into crust."", ""Bake 20 minutes."", ""Meanwhile, make Pecan Topping: Beat together egg, corn syrup, brown sugar, melted butter and maple flavoring. Stir in chopped pecans."", ""Remove pie from oven; reduce oven to 350 degrees fahrenheit."", ""Spoon Pecan Topping on pie."", ""Bake 25 minutes longer or until set."", 
""Cool."", ""Serve warm or at room temperature."", ""Garnish with orange zest twist, if  desired."", ""Refrigerate any leftovers."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/4/picCdWS5O.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/4/picALQI0j.jpg', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/4/pic0M10DP.jpg']","['sweet potato', 'butter', 'margarine', 'cinnamon', 'vanilla extract', 'nutmeg', 'salt', 'egg', 'graham cracker pie crust', 'egg', 'dark corn syrup', 'brown sugar', 'butter', 'pecans']"
379.0,*379*,Corn Salsa,148316.0,- Carla -,,PT10M,PT10M,1999-09-02T04:44:00Z,This delightful corn salsa is a perfect salsa for dipping and can be used to boost flavor or garnish a southwestern meal.  Chilling time not included in preparation time.,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/9/Et1pC6scTm6jIHssu1Q0_corn%20salsa.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/9/n19208RqSeqFzxYQ45Vy_corn%20salsa.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/9/NSnKEw26RFqnqxkH05LK_corn%20salsa.JPG"")",Sauces,"c(""Corn"", ""Vegetable"", ""Mexican"", ""< 15 Mins"", ""Easy"")","c(""1"", ""1/2"", ""1/2"", ""1/2"", ""2"", ""1/4"", ""2"", ""1"", ""2"", ""1/2"", ""1/2"")","c(""whole kernel corn"", ""green pepper"", ""red bell pepper"", ""red onion"", ""tomatoes"", ""ripe olives"", ""cider"", ""red wine vinegar"", ""pepper"")",5.0,8.0,131.0,2.3,0.3,0.0,492.9,28.0,4.5,6.5,4.2,,4 cups,"c(""Combine all ingredients in a  large bowl."", ""Cover and chill for several hours."")","['https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/9/Et1pC6scTm6jIHssu1Q0_corn%20salsa.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/9/n19208RqSeqFzxYQ45Vy_corn%20salsa.JPG', 'https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/37/9/NSnKEw26RFqnqxkH05LK_corn%20salsa.JPG']","['whole kernel corn', 'green pepper', 'red bell pepper', 'red onion', 'tomatoes', 'ripe olives', 'cider', 'red wine vinegar', 'pepper']"
